Domain,Feed,Title,Category,Status,Score,OG-Images,Content Type,Creative Instance ID,Destination Domains,Channels,Rank,Original_Feed
https://midilibre.fr,https://www.midilibre.fr/rss.xml,Midi Libre,Top News,Enabled,,,article,,midilibre.fr,Top News,39,
https://huffingtonpost.fr,https://www.huffingtonpost.fr/rss/all_headline.xml,Le Huffington Post,Politics,Enabled,,,article,,huffingtonpost.fr,Politics,40,
https://wikihow.com,https://www.wikihow.com/feed.rss,Wikihow,Home,Enabled,,,article,,wikihow.com,Home,41,
https://liberation.fr,https://www.liberation.fr/arc/outboundfeeds/rss-all/?outputType=xml,Libération,Top News,Enabled,,,article,,liberation.fr,Top News,42,
https://numerama.com,https://www.numerama.com/rss/news.rss,Numerama,Technology,Enabled,,,article,,numerama.com,Technology,43,
https://cineserie.com,https://www.cineserie.com/feed/,CinéSérie,Entertainment,Enabled,,,article,,cineserie.com,Entertainment,44,
https://presse-citron.net,https://www.presse-citron.net/feed/,Presse-citron,Technology,Enabled,,,article,,presse-citron.net,Technology,45,
https://journaldugeek.com,https://www.journaldugeek.com/rss,Journal du Geek,Technology,Enabled,,,article,,journaldugeek.com,Technology,46,
https://eurosport.fr,https://www.eurosport.fr/rss.xml,Eurosport,Sports,Enabled,,,article,,eurosport.fr,Sports,47,
https://cnews.fr,https://www.cnews.fr/rss.xml,CNews,Top News,Enabled,,,article,,cnews.fr,Top News,48,
https://techno-science.net,https://www.techno-science.net/include/news.xml,Techno-Science,Technology,Enabled,,,article,,techno-science.net,Technology,49,
https://letelegramme.fr,https://www.letelegramme.fr/rss.xml,Le Télégramme,Top News,Enabled,,,article,,letelegramme.fr,Top News,50,
https://lavoixdunord.fr,https://www.lavoixdunord.fr/rss2/610477/cible_principale,La Voix du Nord,Top News,Enabled,,,article,,lavoixdunord.fr,Top News,51,
https://theguardian.com,https://www.theguardian.com/world/rss,The Guardian,World News,Enabled,,,article,,theguardian.com,World News,52,
https://footmercato.net,https://www.footmercato.net/flux-rss,Foot Mercato,Sports,Enabled,,,article,,footmercato.net,Sports,53,
https://breakflip.com,https://www.breakflip.com/feed.rss,Breakflip,Gaming,Enabled,,,article,,breakflip.com,Top Sources;Gaming,54,
https://europe1.fr,https://www.europe1.fr/rss.xml,Europe 1,Top News,Enabled,,,article,,europe1.fr,Top News,55,
https://gamekult.com,https://www.gamekult.com/feed.xml,Gamekult,Gaming,Enabled,,,article,,gamekult.com,Gaming,56,
https://ledauphine.com,https://www.ledauphine.com/rss,Le Dauphiné Libéré,Top News,Enabled,,,article,,ledauphine.com,Top News,57,
https://premiere.fr,https://www.premiere.fr/rss.xml,Premiere,Entertainment,Enabled,,,article,,premiere.fr,Entertainment,58,
https://notretemps.com,https://www.notretemps.com/rss,Notretemps,Home,Enabled,,,article,,notretemps.com,Top Sources;Home,59,
https://leprogres.fr,https://www.leprogres.fr/rss,Le Progrès,Top News,Enabled,,,article,,leprogres.fr,Top News,60,
https://santemagazine.fr,https://www.santemagazine.fr/feeds/rss,Santé Magazine,Health,Enabled,,,article,,santemagazine.fr,Top Sources;Health,61,
https://challenges.fr,https://www.challenges.fr/rss.xml,Challenges,Business,Enabled,,,article,,challenges.fr,Business,62,
https://parismatch.com,https://www.parismatch.com/rss.xml,Paris Match,Celebrity News,Enabled,,,article,,parismatch.com,Top Sources;Celebrity News,63,
https://tomsguide.fr,https://www.tomsguide.fr/rss,Tom's Guide,Technology,Enabled,,,article,,tomsguide.fr,Technology,64,
https://latribune.fr,https://www.latribune.fr/feed.xml,La Tribune,Business,Enabled,,,article,,latribune.fr,Business,65,
https://geo.fr,https://www.geo.fr/rss,GEO,Travel,Enabled,,,article,,geo.fr,Travel,66,
https://mediapart.fr,https://www.mediapart.fr/articles/feed,Mediapart,Top News,Enabled,,,article,,mediapart.fr,Top News,67,
https://lindependant.fr,https://www.lindependant.fr/rss.xml,L'Indépendant,Top News,Enabled,,,article,,lindependant.fr,Top News,68,
https://hitek.fr,https://hitek.fr/rss,Hitek,Technology,Enabled,,,article,,hitek.fr,Technology,69,
https://topsante.com,https://www.topsante.com/feed/list/rss/(limit)/30,Top Santé,Health,Enabled,,,article,,topsante.com,Health,70,
https://dossierfamilial.com,https://www.mercipourlinfo.fr/feeds/rss,Merci pour l’info ,Business,Enabled,,,article,,dossierfamilial.com,Business,71,
https://45secondes.fr,https://www.45secondes.fr/rss,45 Secondes,Entertainment,Enabled,,,article,,45secondes.fr,Entertainment,72,
https://ign.com,https://fr.ign.com/articles/rss,IGN,Gaming,Enabled,,,article,,ign.com,Gaming,73,
https://maxifoot.fr,https://rss.maxifoot.com/football-general.xml,Maxifoot,Sports,Enabled,,,article,,maxifoot.fr,Sports,74,
https://closermag.fr,https://www.closermag.fr/rss,Closer,Celebrity News,Enabled,,,article,,closermag.fr,Celebrity News,75,
https://usinenouvelle.com,https://www.usinenouvelle.com/rss/,L'Usine Nouvelle,Business,Enabled,,,article,,usinenouvelle.com,Business,76,
https://manga-news.com,https://www.manga-news.com/index.php/feed/news,Manga news,Entertainment,Enabled,,,article,,manga-news.com,Entertainment,77,
https://meilleure-innovation.com,https://www.meilleure-innovation.com/feed/,Meilleure-Innovation,Technology,Enabled,,,article,,meilleure-innovation.com,Technology,78,
https://gamespot.com,https://www.gamespot.com/feeds/news,Gamespot,Gaming,Enabled,,,article,,gamespot.com,Gaming,79,
https://slate.fr,https://www.slate.fr/rss.xml,Slate,Culture,Enabled,,,article,,slate.fr,Culture,80,
https://justgeek.fr,https://www.justgeek.fr/feed/,JustGeek,Technology,Enabled,,,article,,justgeek.fr,Technology,81,
https://maison-travaux.fr,https://www.maison-travaux.fr/feed,Maison & Travaux,Home,Enabled,,,article,,maison-travaux.fr,Home,82,
https://public.fr,https://www.public.fr/var/exports/rss_news.xml,Public,Celebrity News,Enabled,,,article,,public.fr,Celebrity News,83,
https://courrierinternational.com,https://www.courrierinternational.com/feed/all/rss.xml,Courrier international,World News,Enabled,,,article,,courrierinternational.com,Top Sources;World News,84,
https://aufeminin.com,https://www.aufeminin.com/feed,aufeminin,Culture,Enabled,,,article,,aufeminin.com,Culture,85,
https://parents.fr,https://www.parents.fr/feeds/rss,Parents,Culture,Enabled,,,article,,parents.fr,Culture,86,
https://jardiner-malin.fr,https://www.jardiner-malin.fr/rss,Jardiner Malin,Home,Enabled,,,article,,jardiner-malin.fr,Home,87,
https://gameblog.fr,https://www.gameblog.fr/rssmap/rss_all.xml,Gameblog,Gaming,Enabled,,,article,,gameblog.fr,Gaming,88,
https://ptitchef.com,https://www.ptitchef.com/upload_data/rss/fr/recipes-latest.rss,Ptitchef,Food,Enabled,,,article,,ptitchef.com,Food,89,
https://nytimes.com,https://rss.nytimes.com/services/xml/rss/nyt/HomePage.xml,The New York Times,World News,Enabled,,,article,,nytimes.com,World News,90,
https://zdnet.fr,https://www.zdnet.fr/feeds/rss/,ZDNet,Technology,Enabled,,,article,,zdnet.fr,Technology,91,
https://marianne.net,https://www.marianne.net/rss.xml,Marianne,Top News,Enabled,,,article,,marianne.net,Top News,92,
https://gamerant.com,https://gamerant.com/feed/,Game Rant,Technology,Enabled,,,article,,gamerant.com,Technology,93,
https://motorsport.com,https://www.motorsport.com/rss/all/news/,Motorsport,Sports,Enabled,,,article,,motorsport.com,Sports,94,
https://reviews.tn,https://reviews.tn/feed/,Reviews,Entertainment,Enabled,,,article,,reviews.tn,Entertainment,95,
https://makeuseof.com,https://www.makeuseof.com/feed/,MakeUseOf,Technology,Enabled,,,article,,makeuseof.com,Technology,96,
https://dailymail.co.uk,https://www.dailymail.co.uk/news/worldnews/index.rss,The Daily Mail,World News,Enabled,,,article,,dailymail.co.uk,World News,97,
https://dotesports.com,https://dotesports.com/feed,Dot Esports,Gaming,Enabled,,,article,,dotesports.com,Gaming,98,
https://techtribune.net,https://fr.techtribune.net/feed/,Tech Tribune France,Technology,Enabled,,,article,,techtribune.net,Technology,99,
https://tomshardware.fr,https://www.tomshardware.fr/rss,Toms Hardware France,Technology,Enabled,,,article,,tomshardware.fr,Technology,100,
https://techradar.com,https://www.techradar.com/rss,Techradar,Technology,Enabled,,,article,,techradar.com,Technology,101,
