Domain,Feed,Title,Category,Status,Score,OG-Images,Content Type,Creative Instance ID,Destination Domains,Channels,Rank,Original_Feed
https://wired.com,https://www.wired.com/feed,Wired,Technology,Enabled,,,article,,wired.com,Technology,67,
https://rtings.com,https://www.rtings.com/reviews-rss.xml,Rtings,Technology,Enabled,,,article,,rtings.com,Technology,68,
https://cbr.com,https://www.cbr.com/feed/,CBR,Entertainment,Enabled,,,article,,cbr.com,Entertainment,69,
https://knowyourmeme.com,https://www.knowyourmeme.com/newsfeed.rss,Know Your Meme,Fun,Enabled,,,article,,knowyourmeme.com,Fun,70,
https://people.com,https://www.people.com/feeds/google-news,People,Celebrity News,Enabled,,,article,,people.com,Top Sources; Celebrity News,71,
https://allrecipes.com,https://www.allrecipes.com/feeds/google-news,Allrecipes,Food,Enabled,,,article,,allrecipes.com,Food,72,
https://alphr.com,https://www.alphr.com/rss,Alphr,Technology,Enabled,,,article,,alphr.com,Technology,73,
https://verywellmind.com,https://www.verywellmind.com/feeds/google-news,Very Well Mind,Health,Enabled,,,article,,verywellmind.com,Health,74,
https://usatoday.com,https://rssfeeds.usatoday.com/usatoday-newstopstories&x=1,USA Today,Top News,Enabled,,,article,,usatoday.com,Top News,75,
https://macrumors.com,https://feeds.macrumors.com/MacRumors-Front,MacRumors,Technology,Enabled,,,article,,macrumors.com,Technology,76,
https://chron.com,https://www.chron.com/rss/feed/News-270.php,Chron,Top News,Enabled,,,article,,chron.com,Top News,77,
https://verywellhealth.com,https://www.verywellhealth.com/feeds/google-news,Very Well Health,Health,Enabled,,,article,,verywellhealth.com,Health,78,
https://carexpert.com.au,https://www.carexpert.com.au/feed,carexpert,Cars,Enabled,,,article,,carexpert.com.au,Cars,79,
https://npr.org,https://feeds.npr.org/1001/rss.xml,NPR,Top News,Enabled,,,article,,npr.org,Top News,80,
https://towardsdatascience.com,https://towardsdatascience.com/feed,Towards Data Science,Technology,Enabled,,,article,,towardsdatascience.com,Technology,81,
https://nme.com,https://www.nme.com/feed,NME,Music,Enabled,,,article,,nme.com,Entertainment,82,
https://vox.com,https://www.vox.com/rss/index.xml,Vox,Top News,Enabled,,,article,,vox.com,Culture,83,
https://newyorker.com,https://www.newyorker.com/feed/everything,The New Yorker,Lifestyle,Enabled,,,article,,newyorker.com,Culture,84,
https://thespruceeats.com,https://www.thespruceeats.com/feeds/google-news,The Spruce Eats,Food,Enabled,,,article,,thespruceeats.com,Food,85,
https://zerohedge.com,https://feeds.feedburner.com/zerohedge/feed,Zerohedge,Business,Enabled,,,article,,zerohedge.com,Business,86,
https://heraldsun.com.au,https://www.heraldsun.com.au/rss,Herald Sun,Top News,Enabled,,,article,,heraldsun.com.au,Top News,87,
https://bmj.com,http://feeds.bmj.com/bmj/recent,BMJ,Health,Enabled,,,article,,bmj.com,Health,88,
https://rockpapershotgun.com,https://www.rockpapershotgun.com/feed,Rock Paper Shotgun,Gaming,Enabled,,,article,,rockpapershotgun.com,Gaming,89,
https://techspot.com,https://www.techspot.com/backend.xml,Techspot,Technology,Enabled,,,article,,techspot.com,Technology,90,
https://cosmopolitan.com,https://www.cosmopolitan.com/rss,Cosmopolitan,Lifestyle,Enabled,,,article,,cosmopolitan.com,Lifestyle,91,
https://goodhousekeeping.com,https://www.goodhousekeeping.com/rss/all,Good Housekeeping,Home,Enabled,,,article,,goodhousekeeping.com,Lifestyle,92,
https://digitalspy.com,https://www.digitalspy.com/rss/all,Digital Spy,Entertainment,Enabled,,,article,,digitalspy.com,Entertainment,93,
https://sportingnews.com,https://www.sportingnews.com/au/rss,Sportingnews,Sports,Enabled,,,article,,sportingnews.com,Sports,94,
https://gsmarena.com,https://www.gsmarena.com/rss-news-reviews.php3,GSMArena,Technology,Enabled,,,article,,gsmarena.com,Technology,95,
https://time.com,https://www.time.com/rss,TIME,Top News,Enabled,,,article,,time.com,Top News,96,
https://wsj.com,https://feeds.a.dj.com/rss/RSSWorldNews.xml,WSJ World News,Business,Enabled,,,article,,wsj.com,Business,97,
https://progameguides.com,https://progameguides.com/feed/,Pro Game Guides,Gaming,Enabled,,,article,,progameguides.com,Gaming,98,
https://marketwatch.com,https://www.marketwatch.com/rss/topstories,MarketWatch,Business,Enabled,,,article,,marketwatch.com,Business,99,
